ph,hardness,solids,chloramines,sulfate,conductivity,organic_carbon,trihalomethanes,turbidity,potability
4.412623251230451,236.79819015826246,33294.74841931748,2.8328013473079903,292.09326581354435,411.4913605677489,14.395015716963794,60.728012897852196,3.24522696507558,0
6.1565687061385415,159.8955391731324,23061.738612271965,6.076757702038633,242.08758903642536,323.2354663086545,7.69345210151446,82.14470226424804,6.6897080623613885,0
5.480753319498364,117.42909981927758,22354.851586893892,0.9613078490463152,251.91662104880206,84.28757414214778,22.89281086995831,68.94710599646217,2.53414792378293,0
7.471370998892911,125.80570829728393,4961.376355932465,-1.6643111962211377,369.6167997159289,706.3266865802096,12.971667316691166,44.38201274619832,2.519535494902583,1
5.637963886718183,133.982634590284,31354.180302092263,3.0976822831820026,248.23074271307854,423.29874987991025,11.26329886689247,108.7138222412905,8.24198713169022,0
4.881544447997063,171.20829732009582,12607.416051465274,5.103481599821841,291.19087559709266,459.72208976838056,16.819627115277854,71.65597727590267,5.955695129308663,0
9.19847315338233,176.14177440177497,25599.32630266328,6.400523499477659,516.9936588080543,391.3138375184637,13.247254729650361,131.4612477309655,-0.7702273973860727,0
6.661335549270197,121.31499980307105,27773.769379581918,3.073677275829202,157.63173631160768,289.7324798913118,13.996140964696636,21.235231894005018,2.869482521579193,1
7.101292307031886,148.78227038695087,38606.58595838651,3.177146785767995,114.81572684253413,372.1113278576844,24.460919993003436,53.29663681469901,0.3760213248758917,1
4.862877720679815,257.11351793059316,11911.796008808878,6.307801468511494,378.35896647986067,160.0907856708533,10.624392858724766,70.97916510072615,2.0986186131694895,0
6.183425913212226,236.37715850503557,-5195.121558208255,0.2605166006091588,232.13569387058968,741.5629747079956,10.411195529913021,104.12143292886742,-2.2770293324680795,0
7.166383884564799,171.8161834837016,26838.49544753695,3.2229584496339814,268.176247225738,214.8232002366406,12.58289256006232,81.98408117806555,3.7260208446121155,1
5.273509633866546,151.90017390841,43005.11181510854,4.380847779850115,221.88436218688858,245.2050574229231,17.357579677905193,79.31418262542255,1.716116361677377,0
7.563547027518508,156.00156633591305,37389.46352939437,4.898437442570069,274.0199859232487,333.9611193420399,4.467329849048005,36.182086223375585,4.119810513592877,1
6.099041965121793,180.67589863652083,27096.594152746256,2.9803866136182346,459.85381120963416,593.2113587278566,2.172220542617474,35.29175808311586,0.7497574822349504,0
6.562459375310085,98.86037174007973,20083.638143679527,4.068882023411683,380.21284586181196,402.1763498893981,9.064423646899263,79.67513980869714,4.16582370634408,1
6.097440081655905,137.13117312883276,33071.2259663731,-0.976654706825979,386.2223511886977,214.57963059543064,3.830385204703564,29.07682018544925,3.1701674437593454,0
9.778417276763406,66.57079630612053,15264.538002955314,2.6835031753323033,158.37729442073544,588.1507541136009,9.875843262371808,54.04366749132014,7.003905930377192,0
6.979754162893099,169.96115613026396,29763.57769356219,4.9070174251089345,184.88462634471307,509.6500940178222,14.512498480646451,85.02751987257572,6.822713723491249,0
5.41343360656615,182.35979698513705,30054.701591666268,2.035411931490641,16.09213405145732,480.76524358246786,7.546255682238682,40.53027183169672,5.570691206020566,0
8.233817368154783,125.8406768850313,35602.0990749888,4.117968443179195,219.0619178917246,507.36013617562605,4.865867116093288,118.1606788708542,3.346772438677575,1
5.168734525043467,228.69933816450163,52596.600389110776,4.893745001605396,395.67031863856585,759.1542850873676,12.34668580857674,106.71809032713671,7.970760790520586,0
7.313295392507133,88.71171684988295,28924.15967178767,3.31490159828447,351.6946515748371,727.7642342554168,16.312717423075853,22.857400049850988,0.8939294443203587,1
4.060494814180337,76.78125598950899,19910.363742925012,4.340927541993142,277.8486737047876,296.9926985495057,3.525132807416936,42.02886270454039,1.1928827408726748,0
5.007720926652354,161.2225909279986,24744.256878080054,2.0745348694307753,297.7699716281947,643.5827489216729,16.10116199152992,1.4266826651515032,3.8324338002218705,0
7.295291853803685,202.35491513060774,7309.240951108819,3.5867774406079067,231.11144574245944,457.47522846383504,16.08653101869163,46.522259123556005,8.508076217842238,0
8.107699869993116,234.19638457289344,18052.86868910942,5.220432339178445,320.4758882401784,474.8643724206624,16.77042551078314,92.99165429717198,3.595322186259825,1
7.257052421784956,127.055786856553,20907.17561886896,4.3139459219368685,376.5878279480615,146.1593752535007,18.09240107435843,57.58315173175429,3.633509513581436,1
6.826527576417639,203.93404167156478,19759.116020654074,2.826937460872129,138.4113212589527,374.4421351917706,23.01006962329808,83.82391730847903,1.1161792877763816,1
6.548344456616067,148.07457652496464,26523.54872033722,4.448432808581586,329.9647687837348,278.07646144951525,10.219539756904723,24.329970451547673,5.891859170540757,0
4.782217014448859,141.36863500295902,16775.800676177994,5.429219581273236,393.2434870954667,524.2088222339964,12.54785790038929,93.93925763745716,5.906352508658708,0
5.920233687407937,194.1829968743336,36210.30667324472,-0.09988255715495598,258.48997110366304,560.6620750604208,9.917807833759873,53.3467231621495,5.57815040279982,0
6.309041843560319,182.616143920671,25002.07064918197,6.318148129911796,370.07006121205836,88.82704734755328,12.009884223779054,70.36509046848715,2.7415586543052752,0
8.585683339328373,71.18039215078753,24906.996788613855,3.327490522637856,581.4654444472553,396.6947703993594,19.66436677818156,67.21376495820842,2.5865864632539886,0
7.515427434352692,223.82701748629478,21721.05283487082,4.85097986648046,289.5657207013108,568.2792257191378,5.274927580346656,31.853544373231486,1.4137554991900592,1
4.355439766955899,219.0045677073726,26551.90683858979,6.394493847290455,339.33070500053236,371.99815565298326,7.6947516391721225,35.407470047806534,4.167745003521867,0
7.486125954092192,118.72186492452353,33250.98264667635,1.256652605539068,226.19429163386084,509.35954675035464,18.885904682522806,99.03383407010278,1.8391853414429966,1
6.422376579375525,169.79017667187046,16328.697842890997,2.581117995144907,318.12511626020506,452.6748201440626,17.10018253451045,81.96976472505087,1.6451669895014227,0
5.984616999541062,174.70150931413696,18418.835109247433,3.4229026082485903,346.0271624982304,451.24903479289395,10.18434176591461,101.5014712466028,3.1526185661786483,0
7.917514433261302,163.03368829119535,21962.739712233353,2.432492957751143,319.4842340270138,359.3027532897554,16.272010005603597,79.73974706507555,3.0216876496315677,1
8.546499283743927,122.484742307729,11541.290765267851,7.469873151673617,198.03046802911433,217.51287937964355,13.706079212460166,74.2897190442765,2.92404294235609,0
8.396920178674298,116.41883160309743,16807.421402785025,2.2864558123464143,320.6361771325451,231.77047788624589,19.50137304500494,18.219681439997004,4.932889193680523,1
5.741173715166042,148.72229645042773,20237.79126455341,2.8889064410262666,446.21959387176366,506.40287716829755,12.372547969133864,61.888999097164906,4.158095604300558,0
6.5361814362231785,208.63645096296824,33743.89180712728,4.408778063205953,344.86357645145273,402.91873832783244,17.12816056936291,69.17847038788769,3.4236879389777646,1
7.496895147105346,177.1800077297216,27625.61329001925,1.5957009478478223,396.1987189071841,379.2231633089163,25.2100595524631,128.59321594817723,4.366025856622964,1
8.463317690683539,131.4692833956947,26935.899113675445,3.2086385764874725,276.29880299873724,336.4164936516471,14.990495775237331,90.60869896296032,2.0169459177907356,1
6.281238643232065,188.58493553241723,33508.979621679726,4.6349065225003505,374.99002394237107,354.2216731778872,12.246640828974218,116.08183545128585,4.210557247819356,0
6.721511535004274,7.572868968496238,23626.282116006034,3.3342791912349776,327.9267838216526,557.0367691732209,15.612234926104897,87.92613117684185,4.301204985689267,1
5.340497538990958,207.43828501860517,28904.648499288895,3.8132262822001035,204.9089270312768,349.713387719796,10.173595708980576,48.660903191515615,0.9939062812850388,0
5.205690063878993,63.014311061095015,23967.782470675036,2.9413357751032585,331.85210047988744,198.8402930047647,23.93983852762366,73.51372648449554,5.991387508740724,0
8.218788733591296,131.8779529298434,27653.623493996285,0.9710593816384661,200.83033365596896,511.54776633102597,12.900355188479907,77.08670938792699,2.2371325895460092,1
9.034360042856235,94.01650526869281,19172.41342388418,4.643186422678477,236.7119725115208,369.2685004202924,10.635333398872437,41.82533290687955,4.18061959841287,0
6.891984817629499,85.26592621395471,611.8284172357089,7.509866143294483,318.9328307292374,404.7093798299165,7.821554974899819,58.46837870221236,6.328823481070541,0
8.505299346838036,208.04133936892597,23657.20837813696,4.0368032615668765,329.7244273380124,641.1367459599265,17.486100958032193,63.82699018968484,5.851353515427739,0
7.542454037571451,126.61493993440543,39227.4813609994,4.450528234495099,181.07675349228708,396.9159163974239,16.335937064138694,118.16859497695354,4.068666777137671,1
6.032320368092313,167.3251940865358,34262.154022415925,5.385445510233719,405.3985771182876,443.3775509678088,9.513228142929535,7.577784238270652,3.275001994235863,0
7.5420934082626205,147.6539710560408,34653.97484591171,1.4613390069066017,357.20062783004727,223.1614763052512,14.882256725612113,106.1745526214813,5.895023817151134,0
9.307054849698954,173.85204136115607,37361.30721806218,7.405029316259212,229.52715643891162,367.049582147356,4.457220158935717,41.89614295121852,5.34938995561724,0
6.946260941335073,153.84109455301277,25886.575909614374,4.404657592845604,146.24152035508246,491.42890678129015,12.924852875365781,28.837624381911574,2.76326995991174,1
9.346965483721009,85.85038879057151,26973.157074055955,7.263713798178218,285.5095420918569,166.69393992381364,14.263781760383473,105.39826390115392,2.410212705996619,0
3.0703823438653837,199.813340972357,18823.4810456565,2.5339340089520213,255.40562861388398,430.12676396735645,20.536649047796114,91.95694207703143,-0.1447103633919964,0
8.232853756562836,125.31217084193437,21839.271439729502,7.63612384511565,311.3140457053023,415.11866089672094,8.145905986356553,107.63556107143569,4.308063683367175,1
7.130570602357257,72.17090506701244,31157.711497711414,5.550310988069566,263.68833388444335,406.1931183381159,5.608236855988379,94.0210584263673,3.8346045099632025,1
6.551488974301199,128.59424195170436,37038.84437168816,5.106080171704717,99.25431392549902,555.5738347987365,7.522860195374792,131.79535005212205,6.272382749285084,0
7.137641164803253,225.03798953171554,23605.537243190003,4.468048908706296,261.16530616988416,450.1657772272782,5.3171574984254,86.76171510833456,4.718110186960733,1
4.018646628098661,192.51108710567465,20498.107351485884,3.5029427638511015,269.4380888931687,621.7107847534667,18.683286788794916,65.30567871630525,6.668458388345381,0
6.670492168243732,132.56739327960705,25005.279588565973,6.401063316947745,363.3661024774059,250.96157266089457,19.743196475120182,80.28779131964028,2.6052715441676586,1
7.53566885726762,132.53711478407857,31012.06748929115,4.280719739696094,230.18003253889503,420.3886850827522,13.601082889744145,107.3040738503789,6.276300661935236,0
9.216841067112274,133.91824743913088,10561.451838664581,0.06586059282569545,467.8674673372566,412.6700179584921,18.10647472842574,46.618740242196495,2.9421672417906897,0
6.222594672589529,253.83739917804206,2038.1904686276175,1.7656270765859952,108.83594493482428,239.611825936738,12.669791902901176,50.44334252405858,5.555192123584544,0
5.787259595660219,169.09677261157768,19494.631505084166,3.6283084956145055,431.11674978026247,543.4442503137019,11.52444176149617,60.73119956206278,1.082483214938613,0
6.247364434623195,171.50208235955347,12792.875740858413,4.61999796633111,277.56810291218954,748.7009958779227,10.334811904731191,6.862516037040031,4.470270598732377,0
8.373103176553112,201.51417270159212,19918.59802352689,3.8868230222002085,385.95848723435563,397.4490888274253,10.448045043112172,74.14235225252641,0.030624117108180027,1
7.493126664489527,161.93945795132566,23522.196811825284,6.437941579587326,307.9801484058733,475.75316324106507,4.260992218454843,13.416138881469216,3.4657250281164904,1
6.205359694349442,137.04789270896484,20467.515909769867,0.09779627192275031,413.95555360254696,412.6777713722991,13.321273818036696,71.59177938797858,4.8807079877558275,0
7.769901149670034,140.1825075457511,39524.67534470745,4.28717587301032,261.2638035447189,292.96229951392365,11.79833044892978,95.9586926840575,2.9580628975378085,1
7.14561632402206,146.4199370292968,28267.4476460232,0.36404154922569054,190.13795748221878,126.88595832969759,15.72680362038938,55.69370618068493,1.8991247424880653,1
8.452967485799334,148.1388881745079,28004.743596108285,5.519424590968336,442.05042872710635,294.13397753569524,12.467617482193049,120.31347610560613,5.692236938591868,0
5.946920359183972,186.381477181849,31222.071440434018,3.8110825711159944,288.65193541178587,191.2062428572403,11.186481492154542,26.184973017445365,3.7930744203061533,0
6.508506780103348,152.59729429036497,13611.668822192309,4.839219944048236,322.15584736242107,655.6153117088677,7.644034849961846,105.73782044895498,3.020858705938657,1
6.411837770301764,186.63200386077895,35391.11787420268,2.2722340788204676,423.4751914044795,382.7335459115141,12.360766184108806,90.25411169220763,4.083791842308553,0
4.804727577801822,145.96417099457088,24242.3571346454,6.558929863315502,196.80447579055652,348.1121006429244,15.69118615408081,18.519002550679332,9.273338283891178,0
7.444180415596864,153.93175951580454,31704.806172412125,6.083449328117703,359.54908976392574,533.3730737181709,6.283305044580697,151.323828971216,6.307005699563088,0
7.391582908269834,50.089965773394624,14281.427669598446,5.167088606023775,241.0105243537109,231.7373345716168,12.437368768403696,68.08764143488102,6.3251473363756805,0
7.0076701849636915,195.81638373512408,9462.412339839357,3.7409655062731186,286.78306443556284,284.97039429931715,13.16521475764742,43.67547933533105,4.871092637984728,1
6.64811929993728,167.32442379489964,33178.896580250286,5.159714570590264,307.22789653842887,410.21084038729316,8.409676081908678,27.78738415647949,4.332970545154295,1
4.876943886924378,199.9005054929826,28764.095260975166,2.586214864025302,149.9778138553064,554.3153487135221,9.06071847546,63.39945917020978,-0.7921645766608325,0
6.369032015851961,5.187231090315549,15979.484456424896,5.711111318041424,222.11629571795652,475.25275677531823,13.153054243831072,66.1777938283012,2.642039307073736,0
6.485928225209846,254.41873523903638,16303.369187253056,7.298961788647842,435.10728924131394,437.24877137738235,6.332894908536885,73.07936585618994,3.038851173595051,0
5.796584096167572,143.0205185922413,36254.34784414769,6.141221119958372,388.61911885847957,411.7176602854025,13.749618576246963,61.066115313281195,0.2502158719049339,0
6.758071432500986,205.40914083687582,13105.881071326721,2.540795060385181,293.7360422672765,460.0353783290163,7.523228131704,88.9967593034528,1.6851684195691328,1
7.606076285221808,98.00470364372346,41426.729532559635,4.722834634546206,324.3123458512893,430.2479357693882,17.31426846516608,58.37110502010261,0.03832705815473192,0
9.829278851815795,180.63869525312847,15993.792653521312,1.4137169124827045,270.5757494363542,245.50415878345964,23.6891387269415,11.951076482785872,3.923352328605255,0
7.261866719247759,97.32922184131719,31383.91925608383,5.144780622351352,435.65833858279825,406.9118832449727,7.696215991490901,65.51915513051077,5.637531941697632,0
7.386325586084147,118.81155196520974,21713.815242510154,4.901206825725078,279.9647422205836,238.94670116233712,14.671039311873374,-1.024329601198346,6.213549037248658,0
6.888331126350749,245.7015676933393,31031.87431082343,0.26036732093567183,323.1842092134848,412.16238143512356,8.366290475589903,80.61311892674169,4.829568924158482,1
4.121843177051438,140.46587996183268,19558.859978858076,1.6764323121752724,414.60301441420654,327.9028087767638,17.20477086898895,40.620993091520944,2.0732073176028623,0
6.960229186826175,160.87164365898616,23372.07093927706,3.4337222065124657,222.26285151540935,780.9072434174292,5.673707954573925,74.90081064747402,0.13586968296008095,1
7.09034531491154,193.5033865344377,25409.19175395721,3.3982805057183474,455.8789184496894,394.01584243724324,14.402933792138564,109.42224944573812,0.48626260119699616,1
10.69486316872793,174.78409439863023,14978.125442185274,1.5810461291623894,146.95385902566233,189.36406506076167,7.635055165553236,41.537539141959996,1.462034845491003,0
6.711458552828316,157.52094525717882,32408.24345420126,4.777957458704368,462.96421311127983,379.8729683984613,10.965077054508157,101.83768775536353,2.2222806039286507,1
7.452321013500419,168.24805012331126,19867.864335284146,4.502947217881024,262.73244160480255,477.9038118456832,6.844873624263465,56.998312999415404,3.6805030040168267,1
6.947932345442135,270.17077926191376,22714.000846599814,3.6114617360429615,275.7301252174718,651.0045919228785,16.111752354478767,122.59584406196757,1.9716715637460633,1
5.246982943570702,147.11906014832073,15056.506253914877,2.488416999683274,110.9989828817057,311.58214000919224,7.815098227802065,59.0454216040536,4.677951787336523,0
8.71423422177253,160.05495233574837,-623.3365879531048,6.097414252833127,254.5205282622307,162.635803896454,14.759821296659137,44.785210434799254,3.535452994401054,0
8.127899549030161,202.5327198003806,23089.72237399831,7.310814226176591,196.01934689731158,522.5255517146472,10.279509858688336,90.61715351185865,4.021091423482051,1
8.186547920564571,205.2762966478992,49126.15421612916,3.032877032306926,239.23536546265274,192.91019411505232,11.427638141005685,56.92630811129092,6.28050110534241,0
5.635918817807892,209.351515278019,32846.04287898024,2.7756661656903585,286.26890342111204,334.5766837738772,12.738779537000642,44.756514576129746,1.6395365315992598,0
9.10419146640415,181.93651110145925,24807.396202656055,4.982415330823993,395.77916144729056,361.35692717335087,8.190876641705756,55.66480447888627,4.837409156584736,0
4.8972234058115784,92.84975436347582,22371.091707917323,3.2839412405060275,320.7603351400626,389.5549820049838,13.051835567704435,68.66180403450996,3.972053543047853,0
7.880285640700405,231.6715766150548,25224.658928120465,3.7212055986735315,330.76766534011136,503.3746685611503,19.651672821772056,110.26540393734562,3.3330274380606095,1
10.285683438714969,92.6827303490656,30471.1911517521,5.479306303449343,190.44806111544375,297.4548576570419,8.109526070836429,11.97736763621269,5.770512641731921,0
5.514195512303967,165.13177326195165,13191.871846911552,0.1812878249854144,211.92459103972698,358.9406121749859,17.859050716369225,70.69241976851262,5.758028309114015,0
6.150553405595842,112.2862074990321,36143.21694668872,6.636604649705339,479.8725018351312,397.85944705759175,19.490488167438922,88.7471078396213,2.1070184080231438,0
7.1494770476314615,146.79308267035037,32153.81315441244,4.145361048658683,226.47989652367534,422.4396936278182,7.91922505485978,75.80345724975388,3.635678832284152,1
6.244786518825701,166.43812051517403,32181.857257079344,3.1770137108756398,465.6208252057296,414.6740762061884,4.72472697454724,109.29595508300602,4.562423365168131,0
4.674004853400801,166.06786077251365,29384.757388097274,3.821531691557102,275.69388011191336,465.40086628338696,13.509804500858824,67.76964010724427,3.453986503954831,0
7.102844462209041,171.09603771176424,25196.1665769399,3.9248587100410375,300.2287936143504,526.5759264462606,9.262962386165634,64.46345673442164,5.170042664575597,0
5.406544429410843,230.68556345293234,31728.6123596682,0.5375973931101492,407.036516022993,458.8951173476452,21.34301609581501,87.7698864104003,4.562384035820551,0
7.710388645952772,172.67671507569898,30918.14133741378,6.989876454906472,427.18924219386565,468.0378285263828,12.174037702499161,72.9794144485405,7.665122480712025,0
5.620863648649295,137.79216823546756,21459.592890589764,4.082651264541237,288.91874397209125,162.66652498802836,7.989002959824104,58.287737851585874,0.9394417281404248,0
9.324901607526309,198.20435841441787,19263.98227103099,4.88600426089475,261.1756946478461,407.53415487485205,6.264202444941443,85.48432118759139,3.755128020505205,0
5.825120061495644,209.47352444623203,26018.562952619868,5.9030995411480855,294.4079551477787,471.9261322002413,17.449524795454153,50.42415120350064,2.1829949769756176,0
6.516907725691486,88.61960924315038,40490.20151495187,1.9576750848793996,333.79575282321184,509.3411791855675,9.144080129579066,51.66468543942018,5.208214910878088,0
8.220275826054504,179.8700034924929,12608.92924346099,4.946943798070457,389.13036868697554,296.1473838649309,12.219143997302142,54.160179347031594,0.765656219908911,1
5.1537035253490675,185.0586371155449,10324.747342475599,3.4647178182024128,300.42298589941515,301.14410876670325,16.779013725562404,110.59207480499222,4.692625420449773,0
7.341189901906194,135.1218248320004,26647.608412365167,5.693541550432988,361.88862980231534,313.88489870746025,9.578708240345849,-26.63049067957141,2.739903137303318,1
8.960714131423643,218.78534066558097,25508.87701856018,-0.25445484070299074,463.8359732270941,480.4620849837015,11.770355856299197,81.86796504288827,2.531676267757972,0
4.588775148158159,142.49722064837366,26733.416643704084,3.801811399517462,338.13096122647846,555.0821582386313,11.9171579508874,71.02815442600667,1.1070035929186255,0
7.276950787798456,156.2788226735771,27439.531979085004,2.7943586884320766,331.16528560047783,338.88098390625976,15.41662255758046,19.573886222856395,3.0698481075979878,1
7.389824191372635,141.34640878580652,22767.977453651947,4.864525901268311,148.1089174909932,536.1943470440574,14.953721677551629,79.29180337408006,6.169001060581851,0
8.172734307665966,150.7789523790734,39898.63438602082,4.940088374736404,36.92698631709368,418.52197137468914,10.899431343725858,84.27255975494596,3.949622632941041,1
5.144573933682877,95.1862456552399,8990.960215234845,2.584748210355948,338.83757292301686,381.3571334256346,12.318245307482588,87.689176940722,5.255360835748949,0
5.019315080373586,77.99745587028528,16715.02975219754,2.575652271647913,290.51757687191275,368.29236552730464,10.141104942382558,-9.554841891348474,7.32928364393255,0
7.782912348425347,229.72525316124862,23967.452398509526,3.778669262885341,248.52173250852582,511.99170469032356,4.611937965402777,110.99168235563315,4.527511169645152,1
7.445477009849779,107.65193258408361,8568.111888458327,2.2067155453695837,324.35302041863446,448.83667251806054,13.288004286990647,47.86789885945477,2.8824008558753187,1
7.375739275518815,100.43038252718463,23241.45595567929,5.683967390904254,293.9596270803092,741.3738141471456,21.460958804165337,90.59703240259529,4.93450443036558,1
7.519672314245463,42.330494319814264,41614.70165728018,3.261585599105108,412.77802506338986,272.1663035504014,7.581404296544686,92.23221342046858,2.911407707371416,0
5.979962917632264,118.05191261552488,25208.864882959617,-1.8139764386432828,308.6110868258978,477.7152553044964,8.134851451986485,43.69908743142121,2.991154633405661,0
7.348380545741505,83.84551032962509,27307.009057186835,3.2503558867563878,225.30767149298325,320.61984852827305,7.646361141781293,89.81379857054651,0.9602144007620304,1
7.439608709948022,232.10075800681847,12398.352348274197,1.9229123583120553,399.0166238959289,269.6069519517034,15.622958893615612,58.43520277262925,5.852514982168785,0
5.928472872960448,200.4908544671317,18836.385919605225,0.7374483690781091,278.28689250537974,398.3699294447542,14.242427270982201,7.858684619855282,3.2279948487011216,0
9.798661766717135,115.59248274111381,21248.03619676063,1.525146723554855,352.6536683672307,420.6028719110554,11.207311537917716,105.03225776583338,4.364196491631724,0
7.710749381367681,262.62179026721543,21822.849032437658,4.21881694366594,252.25892938071996,837.7260332590139,7.409904691805175,46.74865110951281,1.928076142786721,1
5.2130447541960265,199.0882743495797,37816.43795003769,6.657281656496462,235.01731145025636,372.3781276475197,12.461883958199621,44.365196117858375,4.871895259430945,0
7.984830412950744,133.75843082456888,30576.910607251244,4.62636894772996,308.41682301856963,230.4731905772975,4.176889363320979,57.90802395889834,2.4761175237298323,1
5.5379774946590175,25.02971425632134,13885.42043062968,2.786993223568521,301.2828643543685,440.9516076241579,12.717132834287465,78.16710175982165,3.7165825565963515,0
8.180626905613678,264.5471286295371,27465.04778432005,4.911808390341405,347.9827035366833,88.80399436804475,16.35762193043967,68.28188767533693,5.7556520624782515,0
8.737893368511106,80.5213766618202,29982.217484967852,3.0818193795620163,273.1354246690257,386.20648260936014,5.74400431683161,86.44200774121512,5.581518624465058,0
5.7689765224724345,67.73006265215541,36401.490385212666,2.610799261673711,116.36402162296028,402.40379234427405,4.337408615851682,29.815319004140235,3.955939854966119,0
8.445064193866482,201.128521600482,40805.40686568373,1.6912746635340312,256.72261164116117,519.1900574417817,19.897189458474298,47.72840888707796,0.4637379345865633,0
7.619171390404747,271.98762031696367,14849.058081721314,0.4963423864965617,379.3818467143816,546.043337414177,8.941201802477075,66.52008783035399,9.985621140121282,0
8.233090239991736,219.2136409255259,16891.424887896617,3.2201525868811096,270.2623920756894,324.4645571638424,17.67973922971911,126.93661877976118,7.4917179405462715,0
9.845189473980922,178.195456002618,12424.221410853837,4.316106979840264,275.3616597485452,377.40789780551006,11.230011674010841,66.58562384758726,5.445349649776597,0
6.631917825995695,179.7377170832643,22659.801408930187,3.8067526599702206,398.6376505905937,285.08187540839936,11.190225915293363,102.55666790984895,2.4935924368180586,1
5.869395753463765,192.67077793901538,29663.583744463343,3.168066144105283,228.80267727410774,230.7906167788459,14.192063497483225,71.15665506352953,3.7728156765960708,0
5.665728355561715,187.94642948933824,34873.34516589102,2.1085078786064377,145.71967817571004,446.4842169070952,7.580005716267797,55.490240876872946,2.9131591404469663,0
5.776284572551843,164.0595711984688,24240.489763574773,5.216492383369937,283.93688804745057,208.96216771051013,12.662485717478228,62.59826727656679,6.527711878192777,0
6.884347435878844,155.21005519759382,21801.52476745156,1.36573616010683,251.5826048751263,337.8059649142205,10.092552925879536,64.94740863913357,4.525005781703667,1
7.511727962224966,146.8703436050239,26517.579922487403,5.552055827686951,203.3753680246746,250.72390601511438,5.397532782974842,88.10937216882216,2.431672283280334,1
7.415036198995028,112.30177055666618,16648.57098369977,1.9955659621465505,282.46215441013095,482.45247794353895,13.687410373631995,111.23833802729663,3.058489801750436,1
8.240774873554036,135.9662461566613,45895.38721694773,2.49512952529393,349.15056472467836,670.2145148899732,10.683460965610418,80.79042543058964,6.242376285139809,0
7.0195028378168605,65.35215929023073,8923.389728819413,1.066429618768646,299.0711438432184,204.7618025795003,11.21487585777646,105.61233036225266,7.200195693640957,0
9.180301115735976,145.0830186602625,26847.405788957243,2.9971957062287267,330.6981072686238,122.04722756536461,5.949195282929211,41.05630787110943,7.0566631269724915,0
6.603014750143066,100.57044464245413,45236.06219229639,5.950624916955958,481.3407698515423,381.26696719748986,19.957001838814023,57.56108473557909,5.514064130107955,0
11.080253749884427,94.82053413921145,25067.998445599977,5.031256176887913,265.7121138442436,402.35466939366376,16.38357093193058,48.270923973769996,3.494750262394726,0
7.938501021647509,158.99470755767393,23099.609649985054,5.95684422405607,327.83486346446693,432.7988960135947,16.820779420859893,79.43333772624558,-2.483027650658241,1
5.714263665375576,219.60011431722995,21425.54577189573,5.044285091867872,249.07866374008654,333.0519227148483,10.47277648779159,59.23124844461759,4.594320047616443,0
5.393661252908331,195.91583030011566,23196.08318237592,1.7926603429392616,215.3640280113027,369.9041051761852,3.354085552482898,91.89318811102586,3.9963424823117992,0
7.723708622864778,71.47496981884115,38728.4847467653,3.338421551344885,241.50923465822302,455.1265615810903,21.764586912447555,42.069948651026756,4.279964192642708,1
6.664805822011224,100.51859317148313,2881.38088670493,2.439601741765075,252.12414284783114,556.0646338967258,11.69451245997066,71.29092919963844,4.1077946940664125,1
